person_id,gender,age,mailing_locality,is_in_france,year_joined,year_last_membership,type_cfai_membership,is_society_member,duration_program_years,duration_membership_years,code_group_membership_change,is_on_professional_leave,employment_status,employer_type,seniority,churned
6132945,Male,47.0,France,True,2020,2025,Regular,True,1,6,0,False,Employed,Other (please specify),C-Suite,False
167557,Male,47.0,France,True,2006,2020,Non-member,False,5,15,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6121293,Male,42.0,France,True,2010,2024,Regular,False,1,15,1,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,True
314103,Male,55.0,France,True,2004,2025,Regular,True,1,22,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6832707,Female,38.0,France,True,2014,2016,Non-member,False,2,3,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6498070,Male,45.0,France,True,2015,2019,Non-member,False,6,5,1,False,Employed,Information Technology or Software,Mid-Level,True
6106274,Male,38.0,France,True,2016,2024,Regular,True,1,9,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6186582,Male,43.0,France,True,2012,2025,Regular,True,4,14,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6455830,Male,41.0,France,True,2013,2024,Regular,True,4,12,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
2280792,Male,43.0,France,True,2014,2025,Regular,True,1,12,0,False,Self-employed,Brokerage,Senior-Level,False
424586,Female,43.0,France,True,2011,2023,Regular,False,2,13,1,False,Employed,Information Technology or Software,Mid-Level,True
7101965,Male,47.0,France,True,2016,2025,Regular,True,3,10,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
419454,Male,51.0,France,True,2006,2025,Regular,True,3,20,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
451336,Female,46.0,France,True,2008,2017,Regular,False,3,10,0,True,Employed,Information Technology or Software,Early/Mid-Level,True
7134697,Female,35.0,France,True,2019,2023,Non-member,False,6,5,0,False,Employed,Consulting Firm,Early/Mid-Level,True
7191322,Male,31.0,Asia-Pacific,False,2023,2024,Regular,False,5,2,1,False,Employed,Investment Bank,Mid-Level,True
7115539,Male,38.0,France,True,2017,2024,Regular,True,1,8,0,False,Employed,Asset Management/Investment Firm,Mid-Level,True
7168696,Male,34.0,France,True,2018,2019,Regular,False,1,2,1,False,Employed,Information Technology or Software,C-Suite,True
7144026,Male,33.0,France,True,2019,2020,Regular,False,1,2,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6008202,Male,45.0,France,True,2014,2015,Non-member,False,18,2,0,False,Self-employed,Other (please specify),Other,True
7176616,Male,36.0,France,True,2019,2021,Non-member,False,2,3,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
7167176,Male,35.0,France,True,2019,2025,Regular,True,5,7,0,False,Employed,Investment Bank,Senior-Level,False
7179475,Male,39.0,France,True,2019,2025,Regular,True,1,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
7142212,Male,37.0,France,True,2017,2018,Non-member,False,1,2,0,False,Employed,Other (please specify),Senior-Level,True
7222688,Male,38.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
7236053,Male,31.0,France,True,2020,2024,Regular,True,3,5,0,False,Employed,Consulting Firm,Mid-Level,True
7172211,Male,39.0,France,True,2021,2022,Regular,False,7,2,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7293642,Male,33.0,France,True,2021,2022,Non-member,False,5,2,3,False,Self-employed,Private Wealth Management Firm/Family Office/Trusts,C-Suite,True
7283218,Male,39.0,France,True,2019,2025,Regular,True,4,7,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
7262694,Female,30.0,France,True,2021,2024,Regular,True,3,4,0,False,Employed,Credit Rating Agency/Firm/Bureau,Entry-Level,True
8201417,Female,36.0,France,True,2024,2025,Regular,True,3,2,2,False,Employed,Other (please specify),Mid-Level,False
7304313,Male,34.0,France,True,2019,2024,Regular,True,2,6,2,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7327803,Male,36.0,France,True,2017,2019,Non-member,False,2,3,0,False,Unemployed,Other (please specify),Other,True
7249497,Male,32.0,France,True,2021,2023,Regular,False,7,3,1,False,Employed,Brokerage,Senior-Level,True
7327916,Female,36.0,France,True,2021,2025,Regular,True,4,5,0,False,Employed,Consulting Firm,Senior-Level,False
8226140,Male,43.0,France,True,2017,2018,Non-member,False,1,2,0,False,Employed,Other (please specify),Other,True
7288640,Male,36.0,France,True,2017,2024,Regular,True,3,8,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7259116,Male,33.0,France,True,2020,2025,Regular,True,6,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8258298,Female,33.0,North America,False,2020,2022,Regular,False,5,3,1,False,Employed,Investment Bank,Senior-Level,True
7326401,Male,32.0,France,True,2019,2020,Regular,False,5,2,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
8285476,Female,35.0,North Africa,False,2019,2023,Non-member,False,1,5,0,False,Employed,Consulting Firm,Senior-Level,True
7292916,Male,38.0,France,True,2022,2025,Regular,True,7,4,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
8226938,Male,50.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Investment Bank,Entry-Level,False
7291271,Male,34.0,France,True,2018,2025,Regular,True,4,8,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
8226858,Male,35.0,North Africa,False,2019,2022,Regular,False,4,4,3,False,Employed,Consulting Firm,Executive-Level,True
8284514,Male,31.0,France,True,2022,2024,Regular,True,6,3,0,False,Employed,Information Technology or Software,Senior-Level,True
7292731,Male,33.0,France,True,2019,2025,Regular,True,6,7,0,False,Employed,Commercial Bank,Senior-Level,False
7212942,Male,36.0,France,True,2021,2022,Regular,False,7,2,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
7322417,Female,31.0,France,True,2019,2020,Non-member,False,3,2,0,True,Student,Other (please specify),Other,True
8258005,Female,34.0,France,True,2021,2022,Regular,False,6,2,1,False,Employed,Insurance,Senior-Level,True
7244151,Male,34.0,France,True,2018,2021,Non-member,False,1,4,1,False,Employed,Insurance,Senior-Level,True
8286784,Female,38.0,France,True,2018,2024,Regular,False,3,7,1,False,Employed,Commercial Bank,Senior-Level,True
8238725,Male,50.0,France,True,2018,2025,Regular,True,3,8,0,False,Employed,Asset Management/Investment Firm,C-Suite,False
8260023,Male,38.0,France,True,2019,2025,Regular,True,3,7,0,False,Employed,Insurance,Senior-Level,False
8293434,Male,31.0,France,True,2021,2021,Regular,False,2,1,1,False,Employed,Asset Management/Investment Firm,Entry-Level,True
8279405,Male,35.0,France,True,2021,2024,Regular,True,6,4,0,False,Employed,Investment Bank,Mid-Level,True
8357727,Male,31.0,France,True,2022,2023,Non-member,False,6,2,0,False,Employed,Other (please specify),Early/Mid-Level,True
8321487,Female,33.0,France,True,2018,2023,Regular,False,1,6,1,False,Employed,Consulting Firm,Senior-Level,True
8427004,Male,35.0,France,True,2019,2024,Regular,True,3,6,0,False,Employed,Asset Management/Investment Firm,Mid-Level,True
8350331,Male,30.0,France,True,2021,2024,Regular,False,6,4,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
8348277,Male,36.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8319036,Male,37.0,France,True,2022,2025,Regular,True,6,4,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
8353039,Female,40.0,France,True,2019,2021,Regular,False,3,3,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
7330320,Female,36.0,France,True,2018,2025,Regular,True,4,8,0,False,Employed,Other (please specify),Senior-Level,False
6499342,Male,38.0,Asia-Pacific,False,2022,2025,Regular,True,11,4,0,False,Employed,Commercial Bank,Senior-Level,False
8424377,Male,35.0,France,True,2022,2025,Regular,True,6,4,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
8312955,Male,34.0,France,True,2018,2024,Regular,True,3,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8329254,Female,33.0,France,True,2019,2025,Regular,True,4,7,0,False,Employed,Investment Bank,Mid-Level,False
8425062,Male,39.0,France,True,2020,2023,Non-member,False,2,4,0,False,Employed,Other (please specify),Executive-Level,True
6600834,Male,35.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Other (please specify),Senior-Level,False
6408851,Female,39.0,France,True,2018,2024,Regular,True,1,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8503539,Male,31.0,France,True,2023,2025,Regular,True,6,3,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8349397,Male,48.0,France,True,2018,2025,Regular,True,1,8,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
8291517,Male,37.0,France,True,2019,2020,Non-member,False,4,2,1,False,Employed,Consulting Firm,Senior-Level,True
8414973,Female,35.0,France,True,2024,2024,Regular,True,2,1,2,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8535388,Male,38.0,France,True,2019,2021,Regular,False,1,3,1,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Senior-Level,True
6494310,Male,39.0,France,True,2017,2021,Non-member,False,7,5,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8548011,Male,34.0,France,True,2019,2023,Non-member,False,3,5,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
8517971,Male,37.0,France,True,2019,2024,Regular,True,3,6,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6082641,Male,41.0,France,True,2019,2020,Non-member,False,12,2,0,False,Employed,Commercial Bank,Senior-Level,True
8321492,Male,33.0,France,True,2018,2023,Regular,False,3,6,1,False,Employed,Investment Bank,Mid-Level,True
8545001,Male,34.0,Europe excl France,False,2019,2025,Regular,True,3,7,0,False,Employed,Government or Regulator,Senior-Level,False
6711628,Male,40.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Investment Bank,Early/Mid-Level,False
6849128,Male,39.0,France,True,2017,2024,Regular,True,1,8,0,False,Employed,Investment Bank,Mid-Level,True
6405106,Male,41.0,France,True,2017,2025,Regular,True,8,9,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
456115,Male,48.0,France,True,2018,2025,Regular,True,13,8,0,True,Unemployed,Other (please specify),Other,False
6782994,Male,38.0,France,True,2017,2025,Regular,True,5,9,0,False,Employed,Commercial Bank,Senior-Level,False
6756308,Female,36.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
7032237,Male,41.0,Asia-Pacific,False,2019,2023,Non-member,False,6,5,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
8442898,Female,42.0,France,True,2018,2019,Non-member,False,2,2,0,False,Employed,Commercial Bank,Early/Mid-Level,True
6807621,Male,43.0,France,True,2017,2025,Regular,True,5,9,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
8530875,Male,43.0,France,True,2022,2025,Regular,True,5,4,2,False,Employed,Private Wealth Management Firm/Family Office/Trusts,Senior-Level,False
7088070,Male,47.0,France,True,2023,2024,Regular,True,10,2,0,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Early/Mid-Level,True
8459730,Male,30.0,France,True,2023,2025,Regular,True,3,3,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6941508,Female,35.0,France,True,2019,2025,Regular,True,7,7,0,False,Employed,Asset Management/Investment Firm,Executive-Level,False
6615243,Male,43.0,France,True,2023,2024,Regular,True,12,2,0,False,Employed,Investment Bank,Senior-Level,True
7051440,Female,35.0,France,True,2020,2024,Regular,True,2,5,0,False,Employed,Investment Bank,Early/Mid-Level,True
6987515,Male,38.0,France,True,2019,2025,Regular,True,6,7,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
7102217,Male,34.0,Europe excl France,False,2020,2021,Regular,False,6,2,1,False,Employed,Asset Management/Investment Firm,Senior-Level,True
6834679,Male,41.0,France,True,2017,2025,Regular,True,1,9,0,False,Employed,Securities Exchange,Senior-Level,False
6779649,Male,36.0,France,True,2017,2018,Non-member,False,1,2,0,False,Employed,Other (please specify),Early/Mid-Level,True
8499145,Male,29.0,France,True,2021,2025,Regular,True,5,5,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
8593642,Male,33.0,France,True,2022,2022,Regular,False,5,1,1,False,Employed,Investment Bank,Mid-Level,True
6939280,Male,46.0,France,True,2017,2022,Non-member,False,1,6,0,False,Employed,Consulting Firm,Early/Mid-Level,True
6819330,Female,39.0,France,True,2017,2023,Non-member,False,1,7,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
6901344,Male,37.0,France,True,2017,2024,Regular,True,1,8,0,False,Employed,Investment Bank,Senior-Level,True
7052442,Male,38.0,France,True,2019,2025,Regular,True,1,7,0,False,Employed,Consulting Firm,Executive-Level,False
7083139,Male,37.0,North Africa,False,2022,2024,Regular,False,9,3,1,False,Employed,Central Bank,Senior-Level,True
8598091,Female,31.0,France,True,2021,2025,Regular,True,5,5,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,False
381143,Male,44.0,France,True,2007,2024,Regular,True,1,18,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
409851,Male,43.0,France,True,2007,2024,Regular,False,4,18,1,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
453380,Male,46.0,France,True,2010,2025,Regular,True,9,16,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
452651,Male,52.0,France,True,2009,2023,Non-member,False,3,15,0,True,Employed,Asset Management/Investment Firm,Senior-Level,True
473529,Male,45.0,France,True,2011,2023,Non-member,False,5,13,0,False,Employed,Consulting Firm,C-Suite,True
458937,Male,41.0,France,True,2011,2023,Regular,False,1,13,1,False,Employed,Asset Management/Investment Firm,Executive-Level,True
380489,Male,51.0,France,True,2006,2025,Regular,True,3,20,0,False,Employed,Manufacturing,C-Suite,False
398984,Male,50.0,France,True,2006,2009,Regular,False,1,4,0,False,Employed,Asset Management/Investment Firm,Senior-Level,True
382100,Male,46.0,France,True,2020,2024,Regular,True,1,5,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
468189,Male,44.0,France,True,2015,2022,Non-member,False,5,8,1,False,Employed,Investment Bank,Mid-Level,True
420435,Male,51.0,France,True,2007,2024,Regular,True,3,18,0,False,Employed,Insurance,Senior-Level,True
665525,Male,51.0,France,True,2001,2025,Regular,True,1,25,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
463086,Male,42.0,France,True,2010,2025,Regular,True,1,16,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
471103,Male,47.0,France,True,2008,2024,Regular,True,3,17,0,False,Employed,Asset Management/Investment Firm,Executive-Level,True
769449,Male,66.0,France,True,2019,2024,Candidate,True,27,6,0,False,Unemployed,Other (please specify),Other,True
775048,Male,55.0,France,True,2009,2025,Regular,True,1,17,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
773512,Female,62.0,France,True,2001,2025,Regular,True,4,25,0,False,Employed,Consulting Firm,Other,False
865959,Male,62.0,France,True,2005,2018,Non-member,False,1,14,0,False,Employed,Other (please specify),Executive-Level,True
7198106,Male,45.0,France,True,2016,2021,Non-member,False,1,6,0,False,Employed,"Utilities (e.g., Oil and Gas, Energy)",Senior-Level,True
7153755,Male,38.0,France,True,2016,2024,Regular,True,1,9,0,False,Employed,Investment Bank,Senior-Level,True
6220254,Male,40.0,France,True,2011,2024,Regular,True,1,14,0,False,Employed,Information Technology or Software,Early/Mid-Level,True
862252,Male,52.0,France,True,2004,2025,Regular,True,5,22,0,False,Employed,Asset Management/Investment Firm,Senior-Level,False
6220321,Male,43.0,France,True,2015,2025,Regular,True,1,11,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
6354037,Male,40.0,France,True,2015,2024,Regular,True,3,10,0,False,Employed,Asset Management/Investment Firm,Early/Mid-Level,True
6519947,Male,40.0,France,True,2016,2025,Regular,True,6,10,0,False,Employed,Asset Management/Investment Firm,Mid-Level,False
